"(0.525, 0.6333333333333333)"
"(-0.09583333333333335, 0.6625)"
"(0.15, 0.85)"
"(0.11799242424242423, 0.5424242424242425)"
"(0.48333333333333334, 1.0)"
"(0.26212121212121214, 0.48484848484848486)"
"(0.05, 0.225)"
"(0.2710227272727273, 0.5714015151515152)"
"(0.2809523809523809, 0.48095238095238096)"
"(0.27083333333333337, 0.5192307692307692)"
"(0.18958333333333335, 0.9375)"
"(0.3428571428571429, 0.5785714285714286)"
"(0.03333333333333333, 0.2523809523809524)"
"(0.15772727272727274, 0.44075757575757574)"
"(0.14805194805194807, 0.4113636363636363)"
"(0.255, 0.3466666666666666)"
"(0.4833333333333334, 0.5277777777777778)"
"(0.24277777777777776, 0.6433333333333333)"
"(0.4083333333333333, 0.6166666666666666)"
"(0.37784090909090906, 0.61875)"
"(0.1277777777777778, 0.8111111111111112)"
"(0.3174242424242424, 0.5916666666666667)"
"(0.215, 0.5)"
"(0.31666666666666665, 0.6333333333333334)"
"(-0.0359375, 0.275)"
"(0.375, 0.75)"
"(0.42500000000000004, 0.875)"
"(0.44999999999999996, 0.6000000000000001)"
"(0.234375, 0.5)"
"(0.0525, 0.5433333333333332)"
"(0.017959401709401714, 0.3088247863247863)"
"(0.255, 0.5616666666666668)"
"(0.15555555555555553, 0.4222222222222222)"
"(0.10351648351648357, 0.47926739926739925)"
"(0.3, 0.7)"
"(0.006893939393939397, 0.36590909090909085)"
"(0.05, 0.2)"
"(0.41939393939393943, 0.5590909090909091)"
"(0.2886904761904762, 0.5726190476190476)"
"(0.053125000000000006, 0.39999999999999997)"
"(0.24356060606060606, 0.5924242424242424)"
"(0.19285714285714287, 0.5252747252747253)"
"(0.0, 0.0)"
"(-0.125, 1.0)"
"(0.19999999999999998, 0.5333333333333333)"
"(0.0, 0.0)"
"(0.2, 0.3)"
"(-0.18750000000000003, 0.375)"
"(1.0, 0.3)"
"(0.16666666666666666, 0.3333333333333333)"
"(0.0, 0.0)"
"(0.5, 0.5)"
"(0.125, 0.5)"
"(-0.2111111111111111, 0.6)"
"(0.016666666666666677, 0.55)"
"(-0.3791666666666667, 0.7041666666666666)"
"(0.8, 0.75)"
"(0.20833333333333334, 0.5444444444444445)"
"(0.8, 0.75)"
"(0.825, 0.475)"
"(0.11666666666666665, 0.25)"
"(0.43333333333333335, 0.8333333333333334)"
"(-0.1, 0.3)"
"(0.1, 0.65)"
"(0.0, 0.0)"
"(-1.0, 1.0)"
"(-0.24999999999999992, 0.43333333333333335)"
"(0.04999999999999999, 0.6)"
"(0.4377777777777778, 0.7111111111111111)"
"(0.703125, 0.4625)"
"(0.35833333333333334, 0.48958333333333337)"
"(-0.1, 0.1)"
"(0.45999999999999996, 0.7)"
"(0.75, 0.775)"
"(0.16562499999999997, 0.41666666666666663)"
"(0.1875, 0.29166666666666663)"
"(0.025000000000000022, 0.6166666666666666)"
"(0.4375, 1.0)"
"(0.35, 0.6625)"
"(0.0020833333333333537, 0.7062499999999999)"
"(1.0, 1.0)"
"(0.5, 0.3)"
"(0.0, 0.0)"
"(0.04924242424242423, 0.4431818181818182)"
"(0.16666666666666669, 0.5)"
"(0.10208333333333332, 0.3666666666666667)"
"(-0.15, 0.39999999999999997)"
"(0.4375, 0.6499999999999999)"
"(0.52, 0.5800000000000001)"
"(0.7750000000000001, 0.825)"
"(0.353125, 0.4875)"
"(0.8, 0.95)"
"(0.0, 0.0)"
"(0.41666666666666663, 0.5)"
"(0.2, 0.3)"
"(0.8, 0.75)"
"(-0.17333333333333334, 0.78)"
"(0.0, 0.5)"
"(0.0, 0.52)"
"(-0.033333333333333326, 0.4583333333333333)"
"(-0.025, 0.635)"
"(0.3541666666666667, 0.5666666666666668)"
"(0.21666666666666667, 0.4666666666666667)"
"(-0.04583333333333334, 0.4208333333333333)"
"(0.7, 0.6000000000000001)"
"(0.5, 0.5)"
"(0.315, 0.43)"
"(0.45000000000000007, 0.7)"
"(0.22159090909090912, 0.65)"
"(0.5375, 0.55)"
"(-0.33888888888888885, 0.6055555555555555)"
"(-0.1607142857142857, 0.19642857142857142)"
"(0.05833333333333333, 0.4083333333333334)"
"(0.3111111111111111, 0.4444444444444444)"
"(0.25, 0.25)"
"(0.09285714285714286, 0.46428571428571425)"
"(0.325, 0.3375)"
"(0.24484126984126986, 0.5281746031746032)"
"(0.0, 0.16666666666666666)"
"(-0.3958333333333333, 0.8333333333333334)"
"(0.26875, 0.44375)"
"(0.15000000000000002, 0.5)"
"(0.05000000000000001, 0.19166666666666665)"
"(0.3027777777777778, 0.5166666666666667)"
"(0.1425925925925926, 0.4981481481481482)"
"(0.37393939393939396, 0.4966666666666667)"
"(-0.2, 0.35)"
"(0.2578869047619048, 0.550595238095238)"
"(0.7, 0.625)"
"(0.0, 0.0)"
"(0.725, 0.65)"
"(1.0, 0.75)"
"(0.20703703703703702, 0.6027777777777777)"
"(0.15, 0.125)"
"(0.3966666666666666, 0.5866666666666667)"
"(0.34352678571428574, 0.4968253968253968)"
"(0.7, 0.6000000000000001)"
"(0.578125, 0.41250000000000003)"
"(0.445703125, 0.575)"
"(0.5895833333333333, 0.48333333333333334)"
"(0.39999999999999997, 0.35000000000000003)"
"(0.0, 0.0)"
"(-0.19444444444444445, 0.4166666666666667)"
"(-0.1, 0.2)"
"(0.2, 0.30000000000000004)"
"(0.5166666666666666, 0.4833333333333334)"
"(0.5672727272727273, 0.6599999999999999)"
"(0.0, 0.85)"
"(0.175, 0.355)"
"(0.03534090909090909, 0.53625)"
"(0.2740625, 0.48812500000000003)"
"(0.459375, 0.546875)"
"(-0.37777777777777777, 0.7000000000000001)"
"(-0.22916666666666669, 0.8958333333333334)"
"(-0.008333333333333331, 0.25833333333333336)"
"(0.3, 0.35)"
"(-0.14375000000000002, 0.5187499999999999)"
"(0.13636363636363635, 0.45454545454545453)"
"(0.28106060606060607, 0.6507575757575758)"
"(0.32999999999999996, 0.6)"
"(0.252, 0.646)"
"(0.8, 0.75)"
"(0.475, 0.775)"
"(0.5, 0.5)"
"(0.2, 0.3)"
"(0.0, 0.0)"
"(0.2833333333333334, 0.7666666666666666)"
"(0.09999999999999999, 0.4333333333333333)"
"(0.5, 0.7)"
"(0.25757575757575757, 0.5333333333333333)"
"(0.2, 0.25)"
"(0.0625, 0.6875)"
"(0.5, 0.5)"
"(0.575, 0.575)"
"(-0.125, 0.375)"
"(0.3, 0.3833333333333333)"
"(0.5, 0.5)"
"(0.0, 0.0)"
"(0.55, 0.75)"
"(-0.125, 0.375)"
"(0.3352272727272727, 0.55)"
"(0.65, 0.675)"
"(0.625, 0.5)"
"(-0.05, 0.13333333333333333)"
"(0.0, 0.0)"
"(0.8, 0.75)"
"(0.0, 0.0)"
"(0.175, 1.0)"
"(0.5, 0.5)"
"(-0.125, 0.125)"
"(0.0, 0.0)"
"(-0.09999999999999998, 0.875)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.8, 1.0)"
"(-0.36458333333333337, 0.5416666666666666)"
"(0.4, 0.5625)"
"(1.0, 1.0)"
"(1.0, 0.75)"
"(1.0, 0.75)"
"(0.03333333333333333, 0.06666666666666667)"
"(0.8, 0.75)"
"(0.8, 0.75)"
"(-0.2916666666666667, 0.5416666666666666)"
"(0.5121212121212121, 0.75)"
"(0.13333333333333333, 0.5499999999999999)"
"(0.3166666666666667, 0.7777777777777778)"
"(0.65, 0.625)"
"(0.3333333333333333, 0.6666666666666666)"
"(0.1388888888888889, 0.3333333333333333)"
"(0.5, 0.5)"
"(-0.06944444444444445, 0.3194444444444444)"
"(0.39999999999999997, 0.8296296296296296)"
"(0.26142857142857145, 0.5714285714285714)"
"(0.2833333333333334, 0.4666666666666666)"
"(0.825, 0.875)"
"(0.07541666666666666, 0.47875)"
"(-0.275, 0.5)"
"(-0.3, 0.4)"
"(0.18571428571428572, 0.44761904761904764)"
"(0.06999999999999999, 0.58)"
"(0.12481060606060605, 0.4128787878787879)"
"(0.27662337662337666, 0.564935064935065)"
"(0.22500000000000003, 0.5103174603174603)"
"(0.33333333333333337, 0.6333333333333333)"
"(0.07291666666666667, 0.5958333333333333)"
"(0.016666666666666666, 0.22083333333333333)"
"(0.33999999999999997, 0.6599999999999999)"
"(-0.10972222222222222, 0.6666666666666666)"
"(0.19999999999999998, 0.4833333333333334)"
"(0.12954545454545455, 0.38181818181818183)"
"(0.18611111111111112, 0.5861111111111111)"
"(0.11515151515151514, 0.22803030303030303)"
"(0.27361111111111114, 0.4388888888888889)"
"(0.07291666666666667, 0.3208333333333333)"
"(0.0, 0.0)"
"(0.3, 0.3)"
"(0.23611111111111108, 0.41111111111111104)"
"(0.0037500000000000033, 0.3809722222222222)"
"(0.2520833333333333, 0.6083333333333333)"
"(-0.11562499999999995, 0.7541666666666667)"
"(-0.045833333333333316, 0.4)"
"(-0.06666666666666664, 0.2111111111111111)"
"(0.21875, 0.34375)"
"(0.20158730158730157, 0.6498168498168497)"
"(0.04333333333333333, 0.5547619047619048)"
"(0.26666666666666666, 0.5666666666666668)"
"(0.16041666666666674, 0.5944444444444444)"
"(0.065, 0.485)"
"(0.18794642857142857, 0.3501488095238095)"
"(0.09374458874458874, 0.5069047619047619)"
"(0.05952380952380952, 0.3666666666666667)"
"(0.33095238095238094, 0.7952380952380952)"
"(0.15000000000000002, 0.425)"
"(0.2585858585858586, 0.5648989898989899)"
"(0.0325588474025974, 0.5616071428571429)"
"(0.17500000000000002, 0.8333333333333334)"
"(-0.021244588744588767, 0.5713095238095238)"
"(-0.05714285714285714, 0.4057142857142857)"
"(0.1834967320261438, 0.5429738562091504)"
"(0.05000000000000001, 0.45)"
"(0.5, 0.5)"
"(0.47833333333333333, 0.6816666666666666)"
"(0.8, 0.75)"
"(-0.041666666666666664, 0.25833333333333336)"
"(0.016666666666666663, 0.47833333333333333)"
"(0.4, 0.425)"
"(0.27878787878787875, 0.5333333333333333)"
"(0.35, 0.35000000000000003)"
"(0.375, 0.8)"
"(0.4375, 0.55)"
"(0.5, 0.5)"
"(0.375, 0.75)"
"(0.18000000000000002, 0.6799999999999999)"
"(0.36, 0.5599999999999999)"
"(0.15, 0.6499999999999999)"
"(0.33809523809523806, 0.42619047619047623)"
"(0.26666666666666666, 0.55)"
"(0.0875, 0.5222222222222221)"
"(0.10972222222222221, 0.3944444444444445)"
"(0.28, 0.47)"
"(0.2791666666666667, 0.40333333333333343)"
"(0.27, 0.5599999999999999)"
"(0.25, 0.25)"
"(0.02291666666666667, 0.39375000000000004)"
"(0.25284090909090906, 0.525)"
"(0.6, 0.55)"
"(-0.25, 0.4)"
"(0.09999999999999999, 0.3666666666666667)"
"(-0.15, 0.39999999999999997)"
"(-0.06818181818181818, 0.5)"
"(0.043181818181818175, 0.35625)"
"(0.35, 0.4)"
"(0.11666666666666665, 0.5499999999999999)"
"(0.9099999999999999, 0.7800000000000001)"
"(0.35, 0.8)"
"(0.29083333333333333, 0.34750000000000003)"
"(0.3083333333333333, 0.3333333333333333)"
"(0.13636363636363635, 0.5)"
"(0.39999999999999997, 0.525)"
"(0.065, 0.33999999999999997)"
"(0.13636363636363635, 0.45454545454545453)"
"(0.1625, 0.39999999999999997)"
"(0.2215909090909091, 0.3317307692307692)"
"(0.0, 0.4444444444444444)"
"(0.27749999999999997, 0.37000000000000005)"
"(0.05000000000000001, 0.5638888888888889)"
"(0.05833333333333333, 0.24940476190476193)"
"(0.09166666666666666, 0.5916666666666667)"
"(0.0, 0.1)"
"(0.07857142857142857, 0.5285714285714286)"
"(0.20902777777777773, 0.7673611111111112)"
"(0.33, 0.6)"
"(0.2333333333333333, 0.26666666666666666)"
"(0.425, 0.65)"
"(-0.3607142857142857, 0.5714285714285714)"
"(0.3892857142857143, 0.5285714285714286)"
"(0.14722222222222223, 0.6555555555555556)"
"(0.0, 0.0)"
"(0.22916666666666669, 0.3416666666666667)"
"(0.20000000000000004, 0.4666666666666666)"
"(0.06666666666666667, 0.17500000000000002)"
"(0.04545454545454545, 0.3181818181818182)"
"(0.26880952380952383, 0.5538095238095238)"
"(0.12323232323232323, 0.2404040404040404)"
"(-0.12499999999999999, 0.37333333333333335)"
"(-0.024999999999999994, 0.325)"
"(0.0, 0.39)"
"(0.362962962962963, 0.6907407407407407)"
"(0.20625, 0.39375)"
"(0.11333333333333333, 0.29833333333333334)"
"(0.2875, 0.475)"
"(0.275, 0.7222222222222222)"
"(0.4098484848484849, 0.49924242424242427)"
"(0.016666666666666663, 0.625)"
"(0.07222222222222226, 0.8166666666666668)"
"(0.40249999999999997, 0.5716666666666667)"
"(-0.075, 0.7)"
"(0.06666666666666667, 0.7999999999999999)"
"(0.3111111111111111, 0.46666666666666673)"
"(0.25, 0.25)"
"(0.4333333333333333, 0.4666666666666667)"
"(0.35, 0.925)"
"(0.5, 0.5)"
"(0.0, 1.0)"
"(0.17500000000000002, 0.24444444444444444)"
"(0.36666666666666664, 0.44761904761904764)"
"(0.2916666666666667, 0.5750000000000001)"
"(0.725, 0.5750000000000001)"
"(0.0, 0.125)"
"(0.41000000000000003, 0.64)"
"(0.16666666666666666, 0.3333333333333333)"
"(0.5, 0.6333333333333333)"
"(0.325, 0.625)"
"(0.06, 0.32)"
"(0.19251700680272107, 0.40068027210884355)"
"(0.128125, 0.575)"
"(0.5, 0.5)"
"(0.22, 0.5133333333333333)"
"(0.5303571428571427, 0.6785714285714286)"
"(0.21666666666666665, 0.5722222222222222)"
"(0.08750000000000001, 0.4773148148148148)"
"(0.475, 0.42500000000000004)"
"(0.045535714285714284, 0.5535714285714285)"
"(-0.02400793650793651, 0.48769841269841274)"
"(0.14196428571428574, 0.42142857142857143)"
"(-0.059999999999999984, 0.75)"
"(0.26, 0.545)"
"(-0.06666666666666665, 0.5666666666666668)"
"(0.31111111111111106, 0.7166666666666667)"
"(0.5, 0.5)"
"(0.10416666666666666, 0.5833333333333333)"
"(0.05, 0.5)"
"(0.1814102564102564, 0.5006410256410256)"
"(0.20138888888888887, 0.47361111111111115)"
"(0.4535714285714285, 0.4928571428571428)"
"(0.16666666666666666, 0.5666666666666667)"
"(0.43333333333333335, 0.65)"
"(0.021111111111111115, 0.3577777777777778)"
"(0.25606060606060604, 0.606439393939394)"
"(0.44805194805194803, 0.6)"
"(0.39999999999999997, 0.5166666666666667)"
"(0.5111111111111111, 0.7777777777777778)"
"(0.6, 0.95)"
"(0.3, 0.5)"
"(0.27045454545454545, 0.4515151515151515)"
"(0.3619047619047619, 0.6452380952380952)"
"(0.0, 0.21666666666666667)"
"(0.15166666666666664, 0.48)"
"(0.15000000000000002, 0.44999999999999996)"
"(0.11111111111111112, 0.47222222222222215)"
"(0.24045787545787548, 0.6648351648351648)"
"(0.2, 0.3)"
"(0.38392857142857145, 0.7089285714285714)"
"(0.0, 0.0)"
"(0.45, 0.6)"
"(0.09421487603305788, 0.2924242424242424)"
"(0.52, 0.5)"
"(0.39999999999999997, 0.4000000000000001)"
"(0.55, 0.6333333333333334)"
"(0.0, 0.0)"
"(0.10277777777777779, 0.6805555555555555)"
"(0.004166666666666652, 0.6708333333333334)"
"(0.4453333333333333, 0.7793333333333334)"
"(0.29409722222222223, 0.5027777777777778)"
"(0.26499999999999996, 0.34750000000000003)"
"(0.30333333333333334, 0.365)"
"(0.325, 0.58125)"
"(0.07571022727272726, 0.2890625)"
"(0.22083333333333335, 0.7000000000000001)"
"(0.43333333333333335, 0.75)"
"(0.25, 0.625)"
"(0.04404761904761906, 0.4988095238095238)"
"(0.3248106060606061, 0.48409090909090907)"
"(0.09999999999999999, 0.42857142857142855)"
"(0.05000000000000001, 0.7999999999999999)"
"(0.4, 0.375)"
"(0.2375, 0.2583333333333333)"
"(-0.48888888888888876, 0.6388888888888888)"
"(0.17291666666666666, 0.37083333333333335)"
"(0.5700000000000001, 0.6799999999999999)"
"(0.625, 0.6)"
"(0.2959523809523809, 0.5000793650793651)"
"(0.23888888888888887, 0.5228395061728395)"
"(0.6, 0.7999999999999999)"
"(0.225, 0.61)"
"(0.3963541666666667, 0.6588541666666667)"
"(0.5479166666666667, 0.775)"
"(-0.2518518518518518, 0.4962962962962963)"
"(0.0, 0.4)"
"(0.625, 0.7916666666666666)"
"(0.31666666666666665, 0.7999999999999999)"
"(0.15000000000000002, 0.55)"
"(0.125, 0.25)"
"(-0.125, 0.375)"
"(0.16458333333333336, 0.4015625)"
"(0.42023809523809535, 0.47500000000000003)"
"(0.21530612244897962, 0.4479591836734694)"
"(0.24285714285714288, 0.42857142857142855)"
"(0.3637566137566137, 0.37486772486772485)"
"(0.08333333333333333, 0.3888888888888889)"
"(0.15583333333333335, 0.625)"
"(0.1357142857142857, 0.43571428571428567)"
"(0.09375, 0.84375)"
"(0.2875, 0.5750000000000001)"
"(0.14285714285714285, 0.5285714285714286)"
"(0.15, 0.625)"
"(0.0, 0.0)"
"(0.4857142857142857, 0.4714285714285714)"
"(0.6642857142857144, 0.6857142857142857)"
"(0.3630952380952381, 0.6071428571428571)"
"(0.4160909090909091, 0.48600000000000004)"
"(-0.016666666666666663, 0.5666666666666667)"
"(0.5416666666666666, 0.8333333333333334)"
"(0.04904761904761906, 0.44261904761904763)"
"(0.32499999999999996, 0.4375)"
"(0.5, 0.5)"
"(0.21666666666666667, 0.4166666666666667)"
"(0.3472727272727273, 0.6)"
"(0.06250000000000004, 0.5916666666666666)"
"(0.0, 0.5)"
"(-0.125, 0.4944444444444444)"
"(0.4590909090909091, 0.6)"
"(0.2311904761904762, 0.4786080586080586)"
"(0.14285714285714285, 0.39285714285714285)"
"(0.0, 0.0)"
"(0.08333333333333333, 0.5)"
"(-0.65, 0.9099999999999999)"
"(0.12878787878787878, 0.45)"
"(0.14166666666666666, 0.8138888888888889)"
"(0.203125, 0.375)"
"(0.18229166666666669, 0.4714583333333333)"
"(0.16875, 0.29375)"
"(0.41333333333333333, 0.4914814814814814)"
"(0.3053030303030303, 0.5343434343434343)"
"(0.103125, 0.31354166666666666)"
"(0.6163333333333333, 0.7983333333333332)"
"(0.26, 0.6799999999999999)"
"(0.3, 0.44999999999999996)"
"(0.2875, 0.45)"
"(0.21428571428571427, 0.6428571428571429)"
"(0.06770833333333333, 0.34270833333333334)"
"(0.312, 0.558)"
"(0.475, 0.4666666666666667)"
"(-0.48666666666666664, 0.7933333333333333)"
"(0.10758928571428572, 0.4567956349206349)"
"(0.02983333333333333, 0.4805)"
"(0.109375, 0.359375)"
"(0.08557823129251704, 0.6360544217687074)"
"(0.1, 0.6)"
"(0.11600378787878787, 0.4818181818181818)"
"(0.3671875, 0.6760416666666667)"
"(0.016666666666666663, 0.6333333333333333)"
"(0.11812500000000001, 0.41000000000000003)"
"(0.3, 0.75)"
"(0.3541666666666667, 0.5)"
"(0.20416666666666664, 0.7000000000000001)"
"(0.8, 0.75)"
"(0.5078125, 0.4666666666666667)"
"(0.6687500000000001, 0.9629629629629629)"
"(0.2533333333333333, 0.44666666666666666)"
"(0.3983333333333333, 0.6283333333333333)"
"(0.14999999999999997, 0.7)"
"(0.3, 0.36666666666666664)"
"(0.7, 0.6000000000000001)"
"(0.375, 0.65)"
"(0.2772222222222222, 0.5)"
"(0.6666666666666666, 0.6333333333333333)"
"(0.28809523809523807, 0.3976190476190476)"
"(0.4428571428571429, 0.7428571428571429)"
"(0.09999999999999999, 0.26666666666666666)"
"(0.12976190476190474, 0.525)"
"(0.179375, 0.5018750000000001)"
"(0.033333333333333326, 0.3)"
"(-0.1, 0.4083333333333334)"
"(0.1625, 0.525)"
"(0.04166666666666667, 0.4583333333333333)"
"(0.95, 0.6)"
"(0.38750000000000007, 0.825)"
"(0.19083333333333335, 0.55)"
"(0.45, 0.65)"
"(-0.024999999999999994, 0.275)"
"(0.5333333333333333, 0.6666666666666666)"
"(0.3447916666666666, 0.49166666666666675)"
"(0.33222222222222225, 0.6865432098765432)"
"(0.35458333333333336, 0.8333333333333334)"
"(0.275, 0.625)"
"(0.22364718614718615, 0.38593073593073596)"
"(0.1, 0.15)"
"(0.26666666666666666, 0.6833333333333332)"
"(0.0, 0.0)"
"(0.6083333333333334, 0.7395833333333334)"
"(0.2, 0.5)"
"(0.409375, 0.6625)"
"(0.18055555555555558, 0.7055555555555556)"
"(0.475, 0.825)"
"(-0.26190476190476186, 0.546031746031746)"
"(0.590625, 0.7125)"
"(0.41205357142857146, 0.5964285714285714)"
"(0.32999999999999996, 0.5900000000000001)"
"(-0.175, 0.30000000000000004)"
"(0.2525, 0.29500000000000004)"
"(0.175, 0.5125)"
"(0.21666666666666667, 0.39166666666666666)"
"(0.2854829545454545, 0.5211931818181819)"
"(0.25555555555555554, 0.4666666666666666)"
"(-0.125, 0.85)"
"(-0.041666666666666664, 0.2916666666666667)"
"(0.2, 0.2)"
"(0.32704545454545453, 0.5700000000000001)"
"(0.48750000000000004, 0.65)"
"(0.23177083333333334, 0.43888888888888883)"
"(0.25937499999999997, 0.46666666666666673)"
"(0.13432539682539682, 0.5116402116402116)"
"(0.2962962962962963, 0.39814814814814814)"
"(0.2064285714285714, 0.39535714285714285)"
"(0.34434523809523815, 0.4556904761904762)"
"(0.17945764462809916, 0.4584573002754821)"
"(0.3, 0.5125)"
"(-0.020833333333333332, 0.49999999999999994)"
"(0.08866666666666664, 0.4293333333333333)"
"(0.0, 1.0)"
"(0.5, 0.5)"
"(-0.5, 1.0)"
"(-0.19722222222222224, 0.8583333333333334)"
"(-0.10417989417989419, 0.77005291005291)"
"(0.2065972222222222, 0.5666666666666668)"
"(0.4868589743589744, 0.6897435897435897)"
"(0.19083333333333335, 0.375)"
"(0.425, 0.5333333333333333)"
"(0.15, 1.0)"
"(0.025, 0.41500000000000004)"
"(0.24999999999999994, 0.5333333333333334)"
"(0.1166666666666667, 0.46666666666666673)"
"(0.3481481481481481, 0.562962962962963)"
"(0.16818181818181818, 0.37727272727272726)"
"(0.2166666666666667, 0.5066666666666666)"
"(-0.075, 0.44999999999999996)"
"(0.0, 1.0)"
"(1.0, 1.0)"
"(0.26666666666666666, 0.4055555555555556)"
"(0.3, 0.35000000000000003)"
"(0.27999999999999997, 0.5800000000000001)"
"(-0.05499999999999997, 0.7133333333333333)"
"(0.23333333333333334, 0.39047619047619053)"
"(0.062499999999999986, 0.6300000000000001)"
"(-0.294, 0.77)"
"(0.3816666666666667, 0.65)"
"(0.239375, 0.625)"
"(-0.03125000000000001, 0.5166666666666667)"
"(0.33852040816326534, 0.489795918367347)"
"(0.037500000000000006, 0.2875)"
"(0.19166666666666665, 0.5166666666666667)"
"(0.12187500000000001, 0.64375)"
"(0.09, 0.31333333333333335)"
"(0.3946428571428572, 0.47500000000000003)"
"(0.4333333333333333, 0.7333333333333333)"
"(-0.175, 0.775)"
"(0.1602504638218924, 0.468351886209029)"
"(-0.037626262626262626, 0.39814814814814814)"
"(0.04285714285714285, 0.3642857142857143)"
"(0.1815934065934066, 0.5162087912087912)"
"(0.1625, 0.6625)"
"(0.31666666666666665, 0.7333333333333334)"
"(0.26584821428571426, 0.5660714285714286)"
"(0.1, 0.2)"
"(0.10729166666666667, 0.41770833333333335)"
"(0.19921875, 0.4871527777777778)"
"(0.261734693877551, 0.5301020408163265)"
"(0.19563492063492063, 0.6047619047619047)"
"(0.2044047619047619, 0.3304761904761905)"
"(0.2833333333333333, 0.5666666666666668)"
"(-0.05, 0.75)"
"(0.07708333333333335, 0.6979166666666666)"
"(0.0, 0.3)"
"(0.5056709956709956, 0.7071428571428572)"
"(0.185, 0.5265811965811966)"
"(0.12333333333333332, 0.44111111111111106)"
"(0.06999999999999999, 0.34375)"
"(0.42000000000000004, 0.68)"
"(0.7, 0.75)"
"(0.165625, 0.28625)"
"(0.025000000000000005, 0.20833333333333334)"
"(0.31111111111111117, 0.2722222222222222)"
"(0.13888888888888892, 0.40277777777777785)"
"(0.15416666666666665, 0.7708333333333333)"
"(0.26666666666666666, 0.5333333333333333)"
"(0.2, 0.2)"
"(-0.09375, 0.38)"
"(0.2222222222222222, 0.49444444444444446)"
"(0.2, 0.4375)"
"(0.15, 0.6666666666666666)"
"(0.24375000000000002, 0.6875)"
"(0.27499999999999997, 0.4000000000000001)"
"(0.54, 0.76)"
"(0.1130952380952381, 0.6476190476190476)"
"(0.245, 0.32416666666666666)"
"(0.0, 0.125)"
"(0.14444444444444446, 0.5277777777777778)"
"(0.12291666666666667, 0.6666666666666667)"
"(0.4791666666666667, 0.525)"
"(0.16499999999999998, 0.505)"
"(0.15000000000000002, 0.408030303030303)"
"(0.22770833333333335, 0.5529166666666667)"
"(0.825, 1.0)"
"(0.3287878787878788, 0.5833333333333334)"
"(0.2, 0.4)"
"(0.48333333333333334, 0.5416666666666666)"
"(0.1560185185185185, 0.4861111111111111)"
"(0.07857142857142858, 0.48928571428571427)"
"(0.23333333333333334, 0.43333333333333335)"
"(0.265625, 0.6)"
"(0.31, 0.7666666666666666)"
"(0.421875, 0.48750000000000004)"
"(0.07500000000000001, 0.3)"
"(0.2275641025641026, 0.4467948717948718)"
"(0.1234375, 0.378125)"
"(0.24272727272727274, 0.4945833333333333)"
"(0.65, 0.625)"
"(0.29, 0.485)"
"(0.13555555555555554, 0.4648148148148148)"
"(0.06363636363636364, 0.3333333333333333)"
"(0.295, 0.5708333333333333)"
"(0.28958333333333336, 0.3677083333333333)"
"(0.13214285714285715, 0.38474025974025977)"
"(0.15833333333333335, 0.4935185185185186)"
"(0.4479166666666667, 0.5)"
"(-0.008630952380952382, 0.5511904761904762)"
"(0.8, 0.75)"
"(0.34285714285714286, 0.7357142857142858)"
"(0.5, 0.525)"
"(0.4166666666666667, 0.4083333333333333)"
"(-0.05454545454545454, 0.7666666666666666)"
"(-0.1, 0.55)"
"(0.5, 0.6)"
"(-0.25, 0.8888888888888888)"
"(0.4816666666666667, 0.75)"
"(-0.14166666666666666, 0.6416666666666666)"
"(0.1732142857142857, 0.40714285714285714)"
"(0.05416666666666666, 0.4791666666666667)"
"(0.11833333333333333, 0.4533333333333333)"
"(0.5479166666666666, 0.7708333333333333)"
"(0.0, 0.0)"
"(0.3129166666666667, 0.75)"
"(0.475, 0.4375)"
"(0.13, 0.26)"
"(-0.27777777777777773, 0.6555555555555556)"
"(0.0, 0.0)"
"(0.44304232804232807, 0.6382275132275133)"
"(0.21761363636363634, 0.5193181818181819)"
"(0.39444444444444454, 0.5777777777777777)"
"(0.24523809523809526, 0.6452380952380952)"
"(0.78, 1.0)"
"(0.3, 0.55)"
"(-0.0975, 0.5599999999999999)"
"(0.55, 0.7)"
"(0.25, 0.3)"
"(0.2333333333333333, 0.2333333333333333)"
"(0.8, 0.75)"
"(0.39999999999999997, 0.8833333333333333)"
"(0.43333333333333335, 0.8333333333333334)"
"(0.4573737373737374, 0.5727272727272728)"
"(0.5333333333333333, 0.7999999999999999)"
"(-0.045, 0.75)"
"(0.284375, 0.75)"
"(0.6666666666666666, 0.9666666666666667)"
"(0.7333333333333334, 0.9166666666666666)"
"(0.4000000000000001, 0.7333333333333334)"
"(0.15000000000000002, 0.8500000000000001)"
"(0.2, 0.2)"
"(-0.029166666666666664, 0.25000000000000006)"
"(-0.08750000000000001, 0.44999999999999996)"
"(-0.05, 0.0)"
"(-0.3, 0.6)"
"(0.11666666666666668, 0.5)"
"(0.38095238095238093, 0.4261904761904761)"
"(0.30333333333333334, 0.5033333333333333)"
"(0.43333333333333335, 0.6333333333333333)"
"(0.365, 0.5650000000000001)"
"(0.375, 0.35)"
"(0.25, 0.8500000000000001)"
"(0.0, 0.3)"
"(0.224702380952381, 0.6035714285714285)"
"(0.29911616161616167, 0.6243686868686869)"
"(0.33384523809523814, 0.6623571428571429)"
"(0.07500000000000001, 0.4)"
"(0.19999999999999998, 0.5658730158730159)"
"(-0.3, 0.7)"
"(0.3025641025641026, 0.47794871794871796)"
"(0.39829545454545456, 0.5812499999999999)"
